,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
334,2by4,"$17,162",Strand,Unknown,Unrated,"November 26, 1999",1 hrs. 30 min.,N/A,N/A,N/A,N/A
335,Spanish Fly,"$15,503",Miramax,Drama,R,"December 1, 1999",1 hrs. 31 min.,N/A,N/A,N/A,Martin Donovan
336,The Apple,,New Yorker,Unknown,PG,"February 19, 1999",1 hrs. 25 min.,N/A,N/A,N/A,N/A
337,"Blood, Guts, Bullets & Octane","$15,035",Lions Gate,Unknown,R,"April 9, 1999",1 hrs. 27 min.,N/A,N/A,N/A,N/A
338,Dry Cleaning,,Strand,Unknown,Unrated,"February 5, 1999",1 hrs. 35 min.,N/A,N/A,N/A,N/A
339,La Cucaracha,,White,Unknown,R,"April 23, 1999",1 hrs. 35 min.,N/A,N/A,N/A,N/A
340,I'm Losing You,"$13,996",Strand,Drama,R,"July 16, 1999",1 hrs. 40 min.,N/A,N/A,N/A,"Frank Langella,Rosanna Arquette"
341,The Winners,"$13,066",First Look,Unknown,Unrated,"January 20, 1999",1 hrs. 24 min.,N/A,N/A,N/A,N/A
342,Dial 'M' for Murder (Re-issue),"$12,562Domestic Lifetime Gross $12,562",Warner Bros.,Thriller,PG,"April 9, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
343,Dreaming of Joseph Lees,"$12,044",Fox Searchlight,Unknown,R,"October 29, 1999",1 hrs. 32 min.,N/A,N/A,N/A,N/A
344,Hell's Kitchen,"$11,710",Cowboy,Unknown,Unrated,"December 3, 1999",N/A,$6 million,N/A,N/A,Angelina Jolie
345,Tour Truffaut,,Winstar,Unknown,Unrated,"April 23, 1999",N/A,N/A,N/A,N/A,N/A
346,The Surburbans,"$11,130",Sony / Columbia,Unknown,Unrated,"October 29, 1999",N/A,N/A,N/A,N/A,N/A
347,The Suburbans,"$11,130",Sony / Columbia,Unknown,R,"October 29, 1999",1 hrs. 21 min.,N/A,N/A,J.J. Abrams,"Jennifer Love Hewitt,Will Ferrell"
348,The Taxman,"$9,871",Phaedra,Unknown,R,"September 17, 1999",1 hrs. 44 min.,$3.5 million,N/A,N/A,N/A
349,The Book of Life,"$9,740",Wellspring,Unknown,Unrated,"March 19, 1999",N/A,N/A,N/A,N/A,Martin Donovan
350,Eight Days a Week,,Legacy,Unknown,R,"February 26, 1999",1 hrs. 33 min.,N/A,N/A,N/A,N/A
351,Tequila Body Shots,"$9,037",Heartland Film,Unknown,R,"May 7, 1999",1 hrs. 37 min.,N/A,N/A,N/A,N/A
352,Sparkler,"$7,326",Strand,Unknown,R,"March 19, 1999",1 hrs. 36 min.,N/A,N/A,N/A,"Freddie Prinze, Jr."
353,I Stand Alone,,Strand,Unknown,Unrated,"March 19, 1999",1 hrs. 33 min.,N/A,N/A,N/A,N/A
354,Speaking in Strings,"$6,859",7th Art,Documentary,Unrated,"September 10, 1999",1 hrs. 13 min.,N/A,N/A,N/A,N/A
355,Let It Come Down: The Life of Paul Bowles,,Zeitgeist,Documentary,Unrated,"April 30, 1999",1 hrs. 12 min.,N/A,N/A,N/A,N/A
356,Devil's Island,,Live,Unknown,Unrated,"March 12, 1999",N/A,N/A,N/A,N/A,N/A
357,Knockin' on Heaven's Door,"$5,710",Phaedra,Foreign,Unrated,"August 20, 1999",1 hrs. 27 min.,N/A,N/A,N/A,N/A
358,Leila,,First Run,Unknown,Unrated,"May 14, 1999",1 hrs. 42 min.,N/A,N/A,N/A,N/A
359,My Dinner with Andre (Re-issue),,Winstar,Unknown,PG,"May 14, 1999",1 hrs. 50 min.,N/A,N/A,N/A,N/A
360,No,,New Yorker,Unknown,Unrated,"April 23, 1999",1 hrs. 23 min.,N/A,N/A,N/A,N/A
361,The Empty Mirror,,Lions Gate,Unknown,PG-13,"May 7, 1999",N/A,N/A,N/A,N/A,N/A
362,Jeanne and the Perfect Guy,,Strand,Unknown,Unrated,"April 16, 1999",1 hrs. 38 min.,N/A,N/A,N/A,N/A
363,"A Cool, Dry Place","$4,390",Fox,Unknown,PG-13,"January 29, 1999",1 hrs. 37 min.,N/A,N/A,N/A,Vince Vaughn
364,The Underground Orchestra,,First Look,Unknown,Unrated,"April 2, 1999",1 hrs. 48 min.,N/A,N/A,N/A,N/A
365,A Girl Called Rosemarie,"$3,744",Castle Hill,Unknown,Unrated,"October 15, 1999",2 hrs. 7 min.,N/A,N/A,N/A,N/A
366,Fever Pitch (1999),"$3,736",Phaedra,Unknown,R,"October 15, 1999",1 hrs. 37 min.,N/A,N/A,N/A,"Colin Firth,Mark Strong"
367,Suits,"$3,676",Taurus Ent.,Comedy,R,"September 24, 1999",1 hrs. 28 min.,N/A,N/A,N/A,N/A
368,Strawberry Fields,,Phaedra,Unknown,Unrated,"June 4, 1999",1 hrs. 0 min.,N/A,N/A,N/A,N/A
369,Iris Blond,,Miramax,Unknown,R,"May 14, 1999",N/A,N/A,N/A,N/A,N/A
370,Do You Wanna Dance?,"$3,210",Ellinas Prods.,Unknown,Unrated,"April 16, 1999",N/A,N/A,N/A,N/A,N/A
371,The Boys,"$3,146",Stratosphere,Drama,R,"October 15, 1999",1 hrs. 26 min.,N/A,N/A,N/A,Toni Collette
372,Oxygen,"$3,088",Unapix Ent.,Crime Thriller,R,"November 5, 1999",1 hrs. 32 min.,N/A,N/A,N/A,Adrien Brody
373,Beautopia,"$2,870",Wellspring,Documentary,Unrated,"March 5, 1999",1 hrs. 50 min.,N/A,N/A,N/A,N/A
374,Heaven,"$2,838",Miramax,Thriller,R,"April 30, 1999",1 hrs. 43 min.,N/A,N/A,N/A,Martin Donovan
375,Telling You,"$2,735",Unknown,Unknown,R,"March 12, 1999",N/A,N/A,N/A,N/A,Jennifer Love Hewitt
376,The Rook,"$2,264",Attitude Films,Drama,Unrated,"March 19, 1999",1 hrs. 25 min.,N/A,N/A,N/A,Martin Donovan
377,The Velocity of Gary,"$2,143",Next Millenium,Unknown,R,"April 30, 1999",1 hrs. 40 min.,$4 million,Dan Ireland,N/A,Thomas Jane
378,I Want You,"$1,672",Gramercy,Drama,R,"June 4, 1999",1 hrs. 27 min.,N/A,Michael Winterbottom,N/A,Rachel Weisz
379,The Pusher,,First Run,Unknown,Unrated,"May 7, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
380,Sticky Fingers in Time,,Strand,Unknown,Unrated,"January 8, 1999",1 hrs. 30 min.,N/A,N/A,N/A,N/A
381,Summerspell,$984,Margin,Period Drama,Unrated,"July 2, 1999",1 hrs. 40 min.,N/A,N/A,N/A,N/A
382,Underground Comedy Movie,,Phaedra,Comedy,R,"May 14, 1999",N/A,N/A,N/A,N/A,N/A
383,Port Djema,,Shadow Dist.,Unknown,Unrated,"January 1, 1999",1 hrs. 35 min.,N/A,N/A,N/A,N/A
384,Nobody,,Phaedra,Unknown,Unrated,"June 4, 1999",N/A,N/A,N/A,N/A,N/A
