,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
328,Jungle,,Eros,Unknown,Unrated,"July 14, 2000",2 hrs. 26 min.,N/A,N/A,N/A,N/A
329,Vatel,"$51,080",Miramax,Unknown,PG-13,"December 25, 2000",1 hrs. 59 min.,N/A,N/A,N/A,Uma Thurman
330,Long Night's Journey Into Day,"$50,715",7th Art,Documentary,Unrated,"March 29, 2000",1 hrs. 34 min.,N/A,N/A,N/A,N/A
331,The Fantasticks,"$49,666",MGM,Musical,PG,"September 22, 2000",1 hrs. 26 min.,N/A,N/A,N/A,N/A
332,Way Down Town,,Odeon,Unknown,R,"November 24, 2000",N/A,N/A,N/A,N/A,N/A
333,Dha Dkan,,Eros,Unknown,Unrated,"August 11, 2000",N/A,N/A,N/A,N/A,N/A
334,Karobaar,,Eros,Unknown,Unrated,"September 15, 2000",N/A,N/A,N/A,N/A,N/A
335,Animal Factory,"$43,805",Silver Nitrate,Unknown,R,"October 20, 2000",1 hrs. 34 min.,N/A,N/A,Julie Yorn,"Willem Dafoe,Mickey Rourke,Tom Arnold"
336,Hadh Kar Di Aapne,,Eros,Unknown,Unrated,"April 14, 2000",N/A,N/A,N/A,N/A,N/A
337,Shikari,,Eros,Unknown,Unrated,"October 6, 2000",N/A,N/A,N/A,N/A,N/A
338,Committed,"$40,361",Miramax,Unknown,R,"April 28, 2000",1 hrs. 38 min.,$3 million,N/A,N/A,"Casey Affleck,Luke Wilson,Goran Visnjic,Mark Ruffalo"
339,Shadow Hours,"$38,181",CanWest Films,Drama / Thriller,R,"July 14, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
340,Benjamin Smoke,"$37,111",Cowboy,Documentary,Unrated,"July 21, 2000",1 hrs. 12 min.,N/A,N/A,N/A,N/A
341,Kurukshetra,,Eros,Unknown,Unrated,"November 10, 2000",N/A,N/A,N/A,N/A,N/A
342,Boesman and Lena,"$32,625",Kino,Unknown,Unrated,"November 3, 2000",1 hrs. 30 min.,N/A,N/A,N/A,"Danny Glover,Angela Bassett"
343,The Weekend,"$32,050",Strand,Unknown,Unrated,"November 22, 2000",1 hrs. 37 min.,N/A,N/A,N/A,"Gena Rowlands,Jared Harris"
344,Bootmen,"$31,288",Fox Searchlight,Unknown,R,"October 6, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
345,The Boondock Saints,"$30,471",Indican,Action / Crime,R,"January 21, 2000",1 hrs. 50 min.,$6 million,N/A,Don Carmody,Willem Dafoe
346,Praise,"$29,874",Strand,Unknown,Unrated,"June 30, 2000",1 hrs. 38 min.,N/A,John Curran,N/A,N/A
347,Sinbad: Beyond Veil of Mists,"$29,245",Phaedra,Unknown,G,"January 28, 2000",1 hrs. 25 min.,N/A,N/A,N/A,Leonard Nimoy
348,Southpaw: The Francis Barrett Story,"$28,365",Shooting Gallery,Documentary,Unrated,"April 7, 2000",1 hrs. 17 min.,N/A,N/A,N/A,N/A
349,Khiladi 420,,Eros,Unknown,Unrated,"December 29, 2000",N/A,N/A,N/A,N/A,N/A
350,The Wisdom of Crocodiles,"$25,648",Miramax,Unknown,R,"July 14, 2000",N/A,N/A,N/A,N/A,"Jude Law,Jack Davenport"
351,A Room for Romeo Brass,"$19,478",USA Films,Unknown,R,"October 27, 2000",1 hrs. 30 min.,N/A,N/A,N/A,N/A
352,Restless,"$18,154",Arrow Releasing,Romance,Unrated,"November 3, 2000",1 hrs. 40 min.,N/A,N/A,N/A,N/A
353,Circus,"$14,693",Sony / Columbia,Crime Thriller,R,"September 15, 2000",1 hrs. 35 min.,N/A,N/A,N/A,Famke Janssen
354,The Times of Harvey Milk (re-issue),"$13,801",New Yorker,Unknown,Unrated,"September 15, 2000",1 hrs. 30 min.,N/A,N/A,N/A,N/A
355,Soft Fruit,"$13,654",Fox Searchlight,Unknown,R,"March 17, 2000",1 hrs. 41 min.,N/A,N/A,N/A,N/A
356,Looking for an Echo,"$13,465",Regent Releasing,Unknown,R,"November 10, 2000",1 hrs. 37 min.,N/A,N/A,Steve Tisch,N/A
357,The Specials,"$13,276",Regent Releasing,Unknown,R,"September 22, 2000",1 hrs. 40 min.,N/A,Craig Mazin,Craig Mazin,"Thomas Haden Church,Rob Lowe"
358,Buddy Boy,"$12,597",Fine Line,Unknown,R,"March 24, 2000",1 hrs. 45 min.,N/A,N/A,N/A,N/A
359,Stardom,"$10,886",Lions Gate,Comedy,R,"October 27, 2000",1 hrs. 40 min.,N/A,N/A,N/A,Frank Langella
360,It's the Rage,"$9,730",Silver Nitrate,Drama,R,"July 7, 2000",1 hrs. 39 min.,N/A,N/A,N/A,"Joan Allen,Anna Paquin,David Schwimmer,Giovanni Ribisi"
361,Anatomy,"$9,660",Sony / Columbia,Foreign,R,"September 8, 2000",1 hrs. 43 min.,N/A,N/A,N/A,Franka Potente
362,Claire Dolan,"$9,480",New Yorker,Drama,Unrated,"February 25, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
363,The Prince of Central Park,"$7,838",Keystone,Unknown,PG-13,"September 22, 2000",1 hrs. 49 min.,N/A,N/A,N/A,N/A
364,Gendernauts,"$7,358",First Run,Documentary,Unrated,"February 4, 2000",1 hrs. 27 min.,N/A,N/A,N/A,N/A
365,A Piece of Eden,"$7,296",Film Acres,Unknown,Unrated,"September 15, 2000",N/A,N/A,N/A,N/A,N/A
366,All I Wanna Do,"$5,838Domestic Lifetime Gross $5,838",Redeemable,Unknown,PG-13,"March 24, 2000",N/A,N/A,N/A,N/A,N/A
367,Coming Soon,"$5,453",Unapix Ent.,Unknown,R,"May 12, 2000",1 hrs. 36 min.,N/A,N/A,Beau Flynn,Ryan Reynolds
368,Brown's Requiem,"$4,287",Unknown,Unknown,R,"February 25, 2000",1 hrs. 44 min.,N/A,N/A,N/A,Michael Rooker
369,Stella Does Tricks,"$4,224",Strand,Drama,Unrated,"January 28, 2000",1 hrs. 39 min.,N/A,N/A,N/A,Andy Serkis
370,"Blood, Friends and Money","$3,930",Venice Film Merchants,Unknown,R,"September 15, 2000",N/A,N/A,N/A,N/A,N/A
371,The Boys in the Band (re-issue),"$2,695Domestic Lifetime Gross $2,695",Hollywood Classics,Drama,R,"June 30, 2000",1 hrs. 58 min.,N/A,N/A,N/A,N/A
372,Better Living,"$2,147",Cowboy,Comedy,Unrated,"August 4, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
373,Pups,"$1,590",Monarch,Drama / Thriller,R,"March 31, 2000",1 hrs. 43 min.,N/A,N/A,N/A,N/A
