,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
307,No Good Deed,"$181,600",MAC Releasing,Unknown,R,"September 12, 2003",1 hrs. 37 min.,$12 million,N/A,N/A,"Samuel L. Jackson,Milla Jovovich,Stellan Skarsgard"
308,Once Upon a Time in the Midlands,"$172,564",Sony Classics,Unknown,R,"August 29, 2003",1 hrs. 44 min.,N/A,N/A,N/A,Rhys Ifans
309,Hangman's Curse,"$168,406",Fox,Unknown,PG-13,"September 12, 2003",1 hrs. 46 min.,$2 million,N/A,Ralph Winter,Leighton Meester
310,On Line,"$167,102",Indican,Unknown,Unrated,"June 27, 2003",1 hrs. 37 min.,N/A,N/A,N/A,N/A
311,Red Betsy,,Lang Films,Unknown,PG,"September 19, 2003",1 hrs. 38 min.,N/A,N/A,N/A,N/A
312,Modern Times (Re-issue),"$163,577Domestic Lifetime Gross $163,577",Kino,Comedy,G,"December 26, 2003",N/A,N/A,N/A,N/A,N/A
313,The Fassbinder Series,,Wellspring,Unknown,Unrated,"February 14, 2003",N/A,N/A,N/A,N/A,N/A
314,Gigantic: A Tale of Two Johns,"$160,621",Cowboy,Documentary,Unrated,"May 23, 2003",1 hrs. 42 min.,N/A,N/A,N/A,N/A
315,Washington Heights,"$160,291",MAC Releasing,Unknown,R,"May 9, 2003",1 hrs. 20 min.,N/A,N/A,N/A,N/A
316,Km. 0,"$159,338",TLA Releasing,Unknown,Unrated,"July 11, 2003",1 hrs. 48 min.,N/A,N/A,N/A,N/A
317,Friday Night,"$156,918",Wellspring,Unknown,Unrated,"May 23, 2003",1 hrs. 30 min.,N/A,N/A,N/A,N/A
318,Billabong Odyssey,"$156,000",Arenaplex,Documentary,PG,"November 7, 2003",1 hrs. 28 min.,N/A,N/A,N/A,N/A
319,The Revolution Will Not Be Televised,"$153,859",Vitagraph,Unknown,Unrated,"October 24, 2003",1 hrs. 14 min.,N/A,N/A,N/A,N/A
320,Mondays in the Sun,"$153,256",Lions Gate,Unknown,R,"July 25, 2003",1 hrs. 53 min.,N/A,N/A,N/A,Javier Bardem
321,Charlotte Sometimes,"$150,445",Small Planet,Unknown,R,"May 2, 2003",1 hrs. 25 min.,N/A,N/A,N/A,N/A
322,May,"$150,277",Lions Gate,Unknown,R,"February 7, 2003",1 hrs. 35 min.,N/A,N/A,N/A,Anna Faris
323,Stoked: The Rise and Fall of Gator,"$150,268",Palm,Unknown,R,"August 22, 2003",1 hrs. 22 min.,N/A,N/A,N/A,N/A
324,Bon Voyage (Canada),,TVA,Foreign,PG-13,"October 17, 2003",1 hrs. 55 min.,N/A,N/A,N/A,N/A
325,Girls Will Be Girls,"$148,047",IFC,Unknown,Unrated,"October 10, 2003",1 hrs. 19 min.,N/A,N/A,N/A,N/A
326,Marooned in Iraq,,Wellspring,Unknown,Unrated,"April 25, 2003",1 hrs. 48 min.,N/A,N/A,N/A,N/A
327,Super Sucker,"$137,628",Purple,Unknown,R,"January 24, 2003",2 hrs. 10 min.,N/A,N/A,N/A,N/A
328,Open Hearts,"$136,170",Newmarket,Unknown,R,"February 21, 2003",1 hrs. 53 min.,N/A,N/A,N/A,N/A
329,Concert for George,"$134,600Domestic Lifetime Gross $134,600",Arenaplex,Unknown,PG-13,"October 3, 2003",1 hrs. 45 min.,N/A,N/A,N/A,N/A
330,1+1=11,,Eros,Unknown,Unrated,"March 28, 2003",N/A,N/A,N/A,N/A,N/A
331,Darna Mana Hai,,Eros,Unknown,Unrated,"July 25, 2003",N/A,N/A,N/A,N/A,N/A
332,Touchez Pas Au Grisbi (Re-issue),"$131,548",Rialto,Unknown,Unrated,"September 5, 2003",N/A,N/A,N/A,N/A,N/A
333,Friends and Family,,Regent Releasing,Unknown,Unrated,"May 16, 2003",1 hrs. 27 min.,N/A,N/A,N/A,N/A
334,September 11,"$127,035",Empire,Unknown,Unrated,"July 18, 2003",2 hrs. 14 min.,N/A,N/A,N/A,N/A
335,People I Know,"$126,793",Miramax,Unknown,R,"April 23, 2003",1 hrs. 40 min.,N/A,N/A,N/A,"Al Pacino,Kim Basinger,Tea Leoni"
336,Green Card Fever,,Net Effect,Unknown,Unrated,"August 22, 2003",1 hrs. 40 min.,N/A,N/A,N/A,N/A
337,Tycoon (2003),,New Yorker,Foreign,Unrated,"June 13, 2003",2 hrs. 3 min.,N/A,N/A,N/A,N/A
338,Till Human Voices Wake Us,"$120,601",Paramount Classics,Unknown,R,"February 21, 2003",1 hrs. 41 min.,N/A,N/A,Beau Flynn,"Helena Bonham Carter,Guy Pearce"
339,I Vitelloni,"$116,428",Kino,Unknown,Unrated,"November 14, 2003",1 hrs. 44 min.,N/A,N/A,N/A,N/A
340,The Other Side of the Bed,,Sundance Film Series,Foreign,R,"August 29, 2003",1 hrs. 54 min.,N/A,N/A,N/A,N/A
341,Il Cuore Altrove,"$108,954",Odeon,Unknown,Unrated,"December 19, 2003",1 hrs. 47 min.,N/A,N/A,N/A,N/A
342,Bhoot,,Spark Media,Unknown,Unrated,"May 30, 2003",1 hrs. 53 min.,N/A,N/A,N/A,N/A
343,Fellini: I'm a Born Liar,"$106,686",First Look,Unknown,R,"April 2, 2003",1 hrs. 45 min.,N/A,N/A,N/A,N/A
344,Ten,"$105,990",Zeitgeist,Unknown,Unrated,"March 5, 2003",1 hrs. 32 min.,N/A,N/A,N/A,N/A
345,XX/XY,"$104,130",IFC,Unknown,R,"April 11, 2003",1 hrs. 31 min.,N/A,N/A,N/A,Mark Ruffalo
346,Stevie,"$103,401",Lions Gate,Documentary,R,"March 28, 2003",2 hrs. 20 min.,N/A,N/A,N/A,N/A
347,Emerald Cowboy,"$101,358",Indican,Unknown,R,"September 19, 2003",2 hrs. 4 min.,N/A,N/A,N/A,N/A
348,Dum,"$101,000",Eros,Unknown,Unrated,"January 24, 2003",N/A,N/A,N/A,N/A,N/A
349,A Woman is a Woman,,Rialto,Unknown,Unrated,"May 16, 2003",1 hrs. 28 min.,N/A,N/A,N/A,N/A
350,Autumn Spring,"$96,269",First Look,Unknown,PG-13,"August 22, 2003",1 hrs. 37 min.,N/A,N/A,N/A,N/A
351,"Where's the Party, Yaar?",,Music Masala Films,Unknown,Unrated,"September 5, 2003",1 hrs. 50 min.,N/A,N/A,N/A,Kal Penn
352,In This World,"$84,299",Sundance Film Series,Drama,R,"September 19, 2003",1 hrs. 28 min.,N/A,Michael Winterbottom,N/A,N/A
353,The Hebrew Hammer,"$82,157",Strand,Unknown,Unrated,"December 19, 2003",1 hrs. 25 min.,$2 million,N/A,N/A,N/A
354,Anything But Love,"$81,451",IDP,Romantic Comedy,PG-13,"November 14, 2003",1 hrs. 39 min.,N/A,N/A,N/A,N/A
355,Made-Up,,Sister Films,Unknown,PG-13,"May 30, 2003",1 hrs. 36 min.,N/A,N/A,N/A,N/A
356,Don't Tempt Me,"$77,858",First Look,Unknown,R,"August 22, 2003",1 hrs. 55 min.,N/A,N/A,N/A,"Gael Garcia Bernal,Penelope Cruz"
357,The Princess Blade,,ADV Films,Foreign / Action,R,"August 8, 2003",1 hrs. 33 min.,N/A,N/A,N/A,N/A
358,How the West Was Won (re-issue),"$76,729Domestic Lifetime Gross $76,729",MGM,Western,G,"September 12, 2003",2 hrs. 42 min.,N/A,N/A,N/A,N/A
359,So Close,,Strand,Foreign / Action,R,"September 12, 2003",1 hrs. 50 min.,N/A,N/A,N/A,N/A
360,The Sea,"$75,994",Palm,Unknown,Unrated,"May 16, 2003",1 hrs. 49 min.,N/A,N/A,N/A,N/A
361,Returner,,IDP,Foreign / Action,R,"October 17, 2003",1 hrs. 56 min.,N/A,N/A,N/A,N/A
362,Cet Amour-La,"$72,844",New Yorker,Unknown,Unrated,"April 2, 2003",1 hrs. 35 min.,N/A,N/A,N/A,N/A
363,New Suit,"$71,743",Trillion,Unknown,R,"May 2, 2003",1 hrs. 32 min.,"$1,000,000",N/A,N/A,N/A
364,Dummy,"$71,646",Artisan,Unknown,R,"September 12, 2003",1 hrs. 30 min.,N/A,N/A,N/A,"Adrien Brody,Milla Jovovich,Vera Farmiga,Jared Harris"
365,Todo el Poder,"$70,920",Venevision,Unknown,R,"February 28, 2003",1 hrs. 50 min.,N/A,N/A,N/A,Diego Luna
366,The Son,"$70,262",New Yorker,Foreign,Unrated,"January 10, 2003",1 hrs. 43 min.,N/A,N/A,N/A,N/A
367,Manic,"$69,958",IFC,Unknown,R,"April 25, 2003",1 hrs. 40 min.,N/A,N/A,N/A,"Joseph Gordon-Levitt,Zooey Deschanel,Don Cheadle"
368,Small Voices,"$69,739",Small Island,Unknown,Unrated,"October 10, 2003",1 hrs. 49 min.,N/A,N/A,N/A,N/A
369,Dopamine,"$69,544",Sundance Film Series,Unknown,R,"October 10, 2003",1 hrs. 30 min.,N/A,N/A,N/A,N/A
370,What Alice Found,"$67,436",Castle Hill,Unknown,R,"December 5, 2003",1 hrs. 36 min.,N/A,N/A,N/A,N/A
371,Pinjar,,Net Effect,Unknown,Unrated,"October 24, 2003",N/A,N/A,N/A,N/A,N/A
372,Chihwaseon,"$64,029",Kino,Unknown,Unrated,"February 14, 2003",1 hrs. 57 min.,N/A,N/A,N/A,N/A
373,The Good Old Naughty Days,"$60,862",Strand,Documentary,Unrated,"March 28, 2003",1 hrs. 9 min.,N/A,N/A,N/A,N/A
374,Carnage,"$60,158",Wellspring,Unknown,Unrated,"September 5, 2003",2 hrs. 10 min.,N/A,N/A,N/A,N/A
375,Down and Out with the Dolls,"$60,000",Indican,Unknown,R,"March 21, 2003",1 hrs. 28 min.,N/A,N/A,N/A,N/A
376,The Young Unknowns,"$59,166",Indican,Unknown,Unrated,"April 11, 2003",N/A,N/A,N/A,N/A,N/A
377,Eyes Without a Face (Re-issue),"$58,565",Rialto,Unknown,Unrated,"October 31, 2003",1 hrs. 28 min.,N/A,N/A,N/A,N/A
378,Prey for Rock and Roll,"$58,040",MAC Releasing,Music Drama,R,"September 26, 2003",1 hrs. 44 min.,N/A,N/A,N/A,N/A
379,House of Fools,"$57,862",Paramount Classics,Unknown,R,"April 25, 2003",1 hrs. 44 min.,N/A,N/A,N/A,N/A
380,Only the Strong Survive,"$57,581",Miramax,Unknown,PG-13,"May 9, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
381,The Embalmer,"$56,878",First Run,Unknown,Unrated,"July 18, 2003",1 hrs. 41 min.,N/A,N/A,N/A,N/A
382,Kart Racer,,Alliance,Unknown,PG,"September 25, 2003",1 hrs. 34 min.,N/A,N/A,N/A,Randy Quaid
383,Dorm Daze,"$56,127",120 Degree Films,Unknown,R,"September 24, 2003",1 hrs. 37 min.,N/A,N/A,N/A,N/A
384,Dracula: Pages from a Virgin's Diary,"$55,365",Zeitgeist,Horror,Unrated,"May 14, 2003",1 hrs. 13 min.,$1.6 million,N/A,N/A,N/A
385,Hukkle,"$53,715",Shadow Dist.,Unknown,Unrated,"November 14, 2003",1 hrs. 15 min.,N/A,N/A,N/A,N/A
386,Boys Life 4: Four Play,"$53,169",Strand,Unknown,Unrated,"August 1, 2003",1 hrs. 22 min.,N/A,N/A,N/A,N/A
387,Herod's Law,,Venevision,Unknown,R,"June 13, 2003",2 hrs. 0 min.,N/A,N/A,N/A,N/A
388,A Family Affair,"$50,075",Small Planet,Unknown,Unrated,"February 21, 2003",1 hrs. 47 min.,N/A,N/A,N/A,N/A
389,AKA,"$49,988",Empire,Unknown,R,"December 12, 2003",2 hrs. 0 min.,N/A,N/A,N/A,N/A
390,Zus & Zo,"$49,468",Lifesize,Foreign,Unrated,"February 7, 2003",1 hrs. 46 min.,N/A,N/A,N/A,N/A
391,Confusion of Genders,,Picture This!,Unknown,Unrated,"July 9, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
392,Munnabhai Mbbs,,Eros,Unknown,Unrated,"December 19, 2003",N/A,N/A,N/A,N/A,N/A
393,Au Hasard Balthazar (Re-issue),"$45,406",Rialto,Unknown,Unrated,"October 17, 2003",1 hrs. 35 min.,N/A,N/A,N/A,N/A
394,Suddenly,"$44,806",Empire,Unknown,Unrated,"August 27, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
395,Love the Hard Way,"$44,391",Kino,Unknown,R,"June 6, 2003",N/A,N/A,N/A,N/A,Adrien Brody
396,Secret Lives,,Cinema Guild,Unknown,Unrated,"May 16, 2003",N/A,N/A,N/A,N/A,N/A
397,My Flesh and Blood,"$40,573",Strand,Unknown,Unrated,"November 28, 2003",1 hrs. 23 min.,N/A,N/A,N/A,N/A
398,Power Trip,,Artistic License,Unknown,Unrated,"December 10, 2003",1 hrs. 26 min.,N/A,N/A,N/A,N/A
399,The Butterfly,,First Run,Unknown,Unrated,"December 19, 2003",1 hrs. 25 min.,N/A,N/A,N/A,N/A
