,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
291,Code 46,"$285,585",United Artists,Sci-Fi,R,"August 6, 2004",1 hrs. 32 min.,N/A,Michael Winterbottom,N/A,Tim Robbins
292,Valentin,"$275,968",Miramax,Foreign,PG-13,"May 7, 2004",1 hrs. 26 min.,N/A,N/A,N/A,N/A
293,This Old Cub,"$270,014",Emerging Pictures,Documentary,Unrated,"March 26, 2004",1 hrs. 31 min.,N/A,N/A,N/A,N/A
294,Mayor of the Sunset Strip,,First Look,Documentary,R,"March 26, 2004",1 hrs. 34 min.,N/A,George Hickenlooper,N/A,N/A
295,The Reckoning,"$257,252",Paramount Classics,Unknown,R,"March 5, 2004",1 hrs. 52 min.,N/A,N/A,N/A,"Willem Dafoe,Paul Bettany,Brian Cox,Tom Hardy"
296,Miaou!,,Christal Films,Unknown,Unrated,"February 25, 2004",N/A,N/A,N/A,N/A,N/A
297,Greendale,,Shakey,Unknown,Unrated,"February 27, 2004",1 hrs. 26 min.,N/A,N/A,N/A,N/A
298,The Yes Men,"$255,364",United Artists,Documentary,R,"September 24, 2004",1 hrs. 20 min.,N/A,N/A,N/A,N/A
299,Zatoichi (Canada),"$255,269Domestic Lifetime Gross $1,118,163",Seville,Foreign / Action,R,"June 11, 2004",1 hrs. 55 min.,N/A,N/A,N/A,N/A
300,Dhoom,,Yash Raj,Foreign,Unrated,"August 27, 2004",2 hrs. 3 min.,N/A,N/A,N/A,N/A
301,Uncovered: The War on Iraq,"$238,924",Cinema Libre Studio,Documentary,Unrated,"August 20, 2004",1 hrs. 23 min.,N/A,N/A,N/A,N/A
302,Wilbur Wants to Kill Himself,,ThinkFilm,Unknown,R,"March 12, 2004",1 hrs. 51 min.,$4 million,Lone Scherfig,N/A,N/A
303,Asa Nu Maan Watan,,Wild Rose,Unknown,Unrated,"May 14, 2004",2 hrs. 59 min.,N/A,N/A,N/A,N/A
304,Imaginary Heroes,"$228,767",Sony Classics,Drama,R,"December 17, 2004",1 hrs. 52 min.,N/A,Dan Harris,N/A,"Sigourney Weaver,Michelle Williams"
305,"Remember Me, My Love","$227,986",IDP,Foreign,R,"September 3, 2004",2 hrs. 5 min.,N/A,Gabriele Muccino,N/A,Monica Bellucci
306,Guiana 1838,"$227,241",RBC Radio,Period Drama,Unrated,"September 24, 2004",2 hrs. 0 min.,N/A,N/A,N/A,N/A
307,This So-Called Disaster,,IFC,Documentary,R,"April 21, 2004",1 hrs. 27 min.,N/A,N/A,N/A,N/A
308,The Agronomist,"$226,189",ThinkFilm,Documentary,PG-13,"April 23, 2004",1 hrs. 31 min.,N/A,Jonathan Demme,N/A,N/A
309,Carandiru,,Sony Classics,Unknown,R,"May 14, 2004",2 hrs. 26 min.,N/A,N/A,N/A,N/A
310,Moolaade,"$215,646",New Yorker,Foreign,Unrated,"October 15, 2004",2 hrs. 4 min.,N/A,N/A,N/A,N/A
311,The Delicate Art of Parking,,Cinema Libre,Comedy,Unrated,"April 2, 2004",1 hrs. 27 min.,"$944,149",N/A,N/A,N/A
312,The Home Teachers,"$203,917",Halestorm,Unknown,PG,"January 9, 2004",1 hrs. 21 min.,"$425,000",N/A,N/A,N/A
313,Lightning in a Bottle,"$201,711",Sony Classics,Concert,PG-13,"October 22, 2004",1 hrs. 43 min.,N/A,Antoine Fuqua,Martin Scorsese,N/A
314,The Snow Walker,,Lions Gate,Unknown,PG,"March 5, 2004",1 hrs. 49 min.,N/A,N/A,N/A,N/A
315,Imelda,,Unico Entertainment,Documentary,Unrated,"June 9, 2004",1 hrs. 43 min.,N/A,N/A,N/A,N/A
316,Around the Bend,"$193,637",Warner Independent,Drama,R,"October 8, 2004",1 hrs. 25 min.,N/A,Jordan Roberts,Bob Yari,"Michael Caine,Josh Lucas,Christopher Walken"
317,Testosterone,"$185,078",Strand,Comedy / Drama,R,"September 10, 2004",1 hrs. 45 min.,N/A,N/A,N/A,N/A
318,P.S.,"$180,503",Newmarket,Fantasy Comedy,R,"October 15, 2004",1 hrs. 37 min.,N/A,N/A,N/A,"Laura Linney,Topher Grace,Paul Rudd"
319,Bush's Brain,,Tartan,Documentary,PG-13,"August 20, 2004",1 hrs. 20 min.,N/A,N/A,N/A,N/A
320,Stateside,"$174,318",IDP,Drama,R,"May 21, 2004",1 hrs. 36 min.,N/A,N/A,N/A,Val Kilmer
321,Baptists at Our Barbecue,"$173,306",Halestorm,Comedy,PG,"October 8, 2004",1 hrs. 33 min.,N/A,N/A,N/A,N/A
322,Infernal Affairs,"$169,659",Miramax,Foreign,R,"September 24, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
323,The Five Obstructions,"$165,845",Koch Lorber Films,Unknown,Unrated,"May 26, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
324,A Love Song for Bobby Long,"$164,308",Lions Gate,Drama,R,"December 29, 2004",1 hrs. 59 min.,N/A,N/A,"Randall Emmett,George Furla,Bob Yari","John Travolta,Scarlett Johansson"
325,Danny Deckchair,"$160,276",Lions Gate,Romantic Comedy,PG-13,"August 11, 2004",1 hrs. 30 min.,N/A,N/A,N/A,Rhys Ifans
326,When Will I Be Loved,,IFC,Unknown,R,"September 10, 2004",1 hrs. 24 min.,N/A,N/A,N/A,Neve Campbell
327,Dans l'oeil du chat,,Alliance,Unknown,Unrated,"February 13, 2004",1 hrs. 34 min.,N/A,N/A,N/A,N/A
328,Les Rivieres Pourpres 2 (Crimson Rivers 2),,TVA,Unknown,R,"August 27, 2004",1 hrs. 39 min.,N/A,N/A,Luc Besson,N/A
329,Two Men Went to War,"$150,208Domestic Lifetime Gross $151,435",Indican,War,PG,"March 26, 2004",1 hrs. 49 min.,N/A,N/A,N/A,N/A
330,Crimson Gold,,Wellspring,Unknown,Unrated,"January 16, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
331,Days of Being Wild,,Kino,Foreign,Unrated,"November 19, 2004",1 hrs. 29 min.,N/A,Wong Kar Wai,N/A,N/A
332,Undertow,"$143,597",United Artists,Unknown,R,"October 22, 2004",1 hrs. 47 min.,N/A,David Gordon Green,N/A,"Jamie Bell,Josh Lucas,Kristen Stewart"
333,The Lost Skeleton of Cadavra,"$143,121",Sony Repertory,Unknown,PG,"February 6, 2004",1 hrs. 30 min.,"$40,000",N/A,N/A,N/A
334,Zhou Yu's Train,,Sony Classics,Foreign,PG-13,"July 16, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
335,Our Music (Notre Musique),"$139,922",Wellspring,Foreign,Unrated,"November 24, 2004",1 hrs. 20 min.,N/A,N/A,N/A,N/A
336,Stephen King's Riding the Bullet,"$134,711",Innovation Film Group,Horror,R,"October 15, 2004",1 hrs. 38 min.,N/A,N/A,N/A,Erika Christensen
337,Crying Ladies,"$132,920",Unitel Pictures,Unknown,Unrated,"February 20, 2004",1 hrs. 54 min.,N/A,N/A,N/A,N/A
338,Robot Stories,"$131,451",Pak Films / Shotwell Media,Unknown,Unrated,"February 13, 2004",1 hrs. 25 min.,N/A,N/A,N/A,N/A
339,Tokyo Godfathers,"$129,560",IDP,Animation,PG-13,"January 16, 2004",1 hrs. 32 min.,N/A,N/A,N/A,N/A
340,Malevolence,"$127,287",Painted Zebra Releasing,Horror,R,"September 10, 2004",1 hrs. 30 min.,"$200,000",N/A,N/A,N/A
341,DIG!,"$127,067",Palm,Documentary,R,"October 1, 2004",1 hrs. 49 min.,N/A,N/A,N/A,N/A
342,Fear and Trembling,"$126,684",Cinema Guild,Foreign,Unrated,"November 19, 2004",1 hrs. 47 min.,N/A,N/A,N/A,N/A
343,Howard Zinn: You Can't Be Neutral on a Moving Train,,First Run,Documentary,Unrated,"June 18, 2004",1 hrs. 18 min.,N/A,N/A,N/A,N/A
344,"Love, Sex and Eating the Bones",,ThinkFilm,Unknown,R,"March 5, 2004",1 hrs. 40 min.,N/A,N/A,N/A,N/A
345,Games People Play: New York,"$113,622",Artistic License,Unknown,Unrated,"March 12, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
346,Deewaar,,Eros,Foreign,Unrated,"June 25, 2004",3 hrs. 0 min.,N/A,N/A,N/A,N/A
347,Word Wars,,7th Art,Documentary,Unrated,"May 28, 2004",1 hrs. 16 min.,N/A,N/A,N/A,N/A
348,In the Face of Evil: Reagan's War in Word and Deed,,Non-Fiction Films,Documentary,PG-13,"October 1, 2004",1 hrs. 47 min.,N/A,N/A,N/A,N/A
349,Face,"$108,151",Indican,Drama,R,"October 15, 2004",1 hrs. 29 min.,N/A,N/A,N/A,N/A
350,Bonjour M. Shlomi,"$107,585",Strand,Foreign,Unrated,"July 2, 2004",1 hrs. 34 min.,N/A,N/A,N/A,N/A
351,A Slipping Down Life,"$107,099",Lions Gate,Unknown,R,"May 14, 2004",1 hrs. 51 min.,N/A,N/A,N/A,Guy Pearce
352,Carlos Castaneda: Enigma of a Sorcerer,"$107,040",Indican,Documentary,Unrated,"March 5, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
353,Almost Peaceful,,Empire,Foreign,Unrated,"August 20, 2004",1 hrs. 34 min.,N/A,N/A,N/A,N/A
354,Secret Things,,First Run,Unknown,Unrated,"January 2, 2004",1 hrs. 55 min.,N/A,N/A,N/A,N/A
355,Guerrilla: The Taking of Patty Hearst,"$105,054",Magnolia,Documentary,Unrated,"November 26, 2004",1 hrs. 29 min.,N/A,N/A,N/A,N/A
356,Bear Cub,"$100,133",TLA Releasing,Foreign,R,"November 5, 2004",1 hrs. 32 min.,N/A,N/A,N/A,N/A
357,Yves St. Laurent,,Empire,Documentary,Unrated,"January 7, 2004",N/A,N/A,N/A,N/A,N/A
358,Fida,"$98,297",Rainbow Films,Foreign,Unrated,"August 20, 2004",3 hrs. 0 min.,N/A,N/A,N/A,N/A
359,Aileen: The Life and Death of a Serial Killer,"$97,362",Lantern Lane,Documentary,R,"January 9, 2004",1 hrs. 29 min.,N/A,N/A,N/A,N/A
360,Distant,"$96,293",New Yorker,Foreign,Unrated,"March 12, 2004",1 hrs. 50 min.,N/A,N/A,N/A,N/A
361,Flavors,"$93,370",Net Effect,Comedy,Unrated,"July 16, 2004",1 hrs. 58 min.,N/A,N/A,N/A,N/A
362,Celsius 41.11: The Truth Behind the Lies of Fahrenheit 9/11,,Citizens United,Documentary,R,"October 22, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
363,Aitraaz,,Zee TV,Foreign,Unrated,"November 12, 2004",N/A,N/A,N/A,N/A,N/A
364,Phir Milenge,,UTV Communications,Unknown,Unrated,"August 27, 2004",2 hrs. 40 min.,N/A,N/A,N/A,N/A
365,Seeing Other People,,Lantern Lane,Unknown,R,"May 7, 2004",1 hrs. 30 min.,N/A,N/A,Gavin Polone,Bryan Cranston
366,Ned Kelly,,Focus Features,Unknown,R,"March 26, 2004",1 hrs. 50 min.,N/A,N/A,"Tim Bevan,Eric Fellner","Heath Ledger,Orlando Bloom,Geoffrey Rush,Naomi Watts"
367,Decoys,,Lions Gate,Unknown,R,"February 27, 2004",1 hrs. 35 min.,N/A,N/A,N/A,N/A
368,Dev,,Eros,Foreign,Unrated,"June 11, 2004",2 hrs. 52 min.,N/A,N/A,N/A,N/A
369,Warriors of Heaven and Earth,"$82,936",Sony Classics,Foreign / Action,R,"September 3, 2004",1 hrs. 59 min.,N/A,N/A,N/A,N/A
370,,,,,,,,,N/A,N/A,N/A
371,Brother to Brother,"$80,906",Wolfe Releasing,Drama,Unrated,"November 5, 2004",1 hrs. 30 min.,N/A,N/A,N/A,Anthony Mackie
372,Ginger Snaps II: Unleashed,,Seville,Unknown,R,"January 30, 2004",1 hrs. 34 min.,$3.5 million,N/A,N/A,N/A
373,Jack Paradise,"$79,974",K Film,Unknown,Unrated,"February 20, 2004",N/A,N/A,N/A,N/A,N/A
374,Effroyables jardins,,Cristal,Unknown,Unrated,"February 20, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
375,Bright Leaves,"$77,888",First Run,Documentary,Unrated,"August 25, 2004",1 hrs. 45 min.,N/A,N/A,N/A,N/A
376,Eulogy,"$75,076",Lions Gate,Comedy,R,"October 15, 2004",1 hrs. 25 min.,N/A,N/A,N/A,"Zooey Deschanel,Famke Janssen"
377,Sky Blue,"$74,663",Maxmedia/Endgame Pictures,Animation,Unrated,"December 31, 2004",1 hrs. 26 min.,N/A,N/A,N/A,N/A
378,Reconstruction,"$73,516",Palm,Unknown,PG-13,"September 10, 2004",1 hrs. 31 min.,N/A,N/A,N/A,N/A
379,A Tale of Two Sisters,"$72,541",Tartan,Foreign / Horror,R,"December 3, 2004",1 hrs. 55 min.,N/A,Jee-woon Kim,N/A,N/A
380,The Seagull's Laughter,"$72,527",Cinema Guild,Foreign,Unrated,"February 13, 2004",1 hrs. 42 min.,N/A,N/A,N/A,N/A
381,Hollywood Buddha,,Northern Arts,Unknown,Unrated,"September 24, 2004",1 hrs. 39 min.,N/A,N/A,N/A,N/A
382,The Inheritance,"$68,215",Cinema Guild,Foreign,Unrated,"July 9, 2004",1 hrs. 55 min.,N/A,N/A,N/A,N/A
383,Beyond the Gates (2004),,Every Tribe,Documentary,PG-13,"November 5, 2004",1 hrs. 52 min.,N/A,N/A,N/A,N/A
384,Vodka Lemon,"$66,361",New Yorker,Foreign,Unrated,"October 8, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
385,On the Run: Trilogy 1,"$65,172",Magnolia,Foreign,R,"January 30, 2004",1 hrs. 57 min.,N/A,N/A,N/A,N/A
386,James' Journey to Jerusalem,,Zeitgeist,Unknown,Unrated,"March 5, 2004",1 hrs. 27 min.,N/A,N/A,N/A,N/A
387,Her Majesty,"$63,652",Panorama,Unknown,PG,"April 30, 2004",1 hrs. 40 min.,N/A,N/A,N/A,N/A
388,Untold Scandal,"$63,332",Kino,Foreign,Unrated,"October 13, 2004",2 hrs. 4 min.,N/A,N/A,N/A,N/A
389,The Mudge Boy,,Strand,Unknown,R,"May 7, 2004",1 hrs. 34 min.,"$800,000",N/A,N/A,N/A
390,Proteus,"$62,031",Strand,Foreign,Unrated,"July 30, 2004",1 hrs. 37 min.,N/A,N/A,N/A,N/A
391,Time of the Wolf,"$61,439",Palm,Drama,R,"June 25, 2004",1 hrs. 53 min.,N/A,Michael Haneke,N/A,N/A
392,You I Love,"$60,815",Picture This!,Foreign,Unrated,"November 19, 2004",1 hrs. 23 min.,N/A,N/A,N/A,N/A
393,The Bulgarian Lovers,,TLA Releasing,Unknown,R,"April 30, 2004",1 hrs. 41 min.,N/A,N/A,N/A,N/A
394,Noi,,Palm,Unknown,PG-13,"March 19, 2004",1 hrs. 33 min.,N/A,N/A,N/A,N/A
395,Gozu,"$58,202",Pathfinder,Foreign,R,"July 30, 2004",2 hrs. 5 min.,N/A,N/A,N/A,N/A
396,Voices of Iraq,"$57,999",Magnolia,Documentary,Unrated,"October 29, 2004",1 hrs. 20 min.,N/A,N/A,N/A,N/A
397,Divan,,Zeitgeist,Documentary,Unrated,"March 17, 2004",1 hrs. 17 min.,N/A,N/A,N/A,N/A
398,The Tracker,"$55,188",Artmattan Prods.,Period Drama,Unrated,"January 16, 2004",1 hrs. 30 min.,N/A,N/A,N/A,N/A
399,Grand Champion,,Innovation Film Group,Unknown,G,"August 27, 2004",1 hrs. 34 min.,N/A,N/A,N/A,N/A
